#CITY#	total	lower	titled	upper	other	Abrego	Acevedo	Aguachica	Aguadas	Agustín Codazi	Aipe	Albania	Algeciras	Amalfi	Andes	Apartadó	Aquitania	Arauca	Arauquita	Armenia	Astrea	Ayapel	Baranoa	Barbosa_Antioquia	Barbosa_Santander	Barrancabermeja	Barranquilla	Becerril	Belen de Umbría	Bogotá	Bolivar	Bosconia	Bucaramanga	Buenaventura	Buga	Cali	Campo de la Cruz	Caparrapí	Cáqueza	Carepa	Cartagena del Chairá	Cartagena	Caucasia	Cereté	Chaparral	Chigorodó	Chimichagua	Chinú	Chiquinquirá	Chiriguaná	Ciénaga de Oro	Ciénaga	Cimitarra	Concordia	Corinto	Coyaima	Cúcuta	Cumaral	Curumaní	Dagua	Dibulla	Doradal	Duitama	El Bagre	El Banco	El Bordo	El Carmen de Bolívar	El Carmen	El Cerrito	El Charco	El Copey	El Doncello	Espinal	Florencia	Florida	Fonseca	Fresno	Fundación	Fusagasugá	Garagoa	Garzón	Gigante	Girardot	Granada	Guadalupe	Guaduas	Guamal	Guamo	Guatapé	Hatonuevo	Honda	Ibagué	Puerto Inírida	Ipiales	Isnos	Istmina	Jamundí	La Ceja	La Dorada	La Hormiga	La Jagua de Ibirico	La Loma	La Mesa	La Plata	La Unión	Leticia	Libano	Lorica	Luruaco	Magangué	Mahates	Maicao	Majagual	Málaga	Manaure	Manizales	Maria la Baja	Mariquita	Medellín	Melgar	Mitu	Mocoa	Mompos	Moniquirá	Montelíbano	Montería	Morales_Bolivar	Natagaima	Necoclí	Neiva	Nueva Granada	Ocaña	Orito	Ortega	Pacho	Pailitas	Paipa	Pamplona	Pasto	Paz de Ariporo	Pelaya	Pensilvania	Pereira	Piendamo	Pinillos	Pital	Pitalito	Pivijay	Planadas	Planeta Rica	Plato	Ponedera	Popayán	Providencia	Puerto Asis	Puerto Berrío	Puerto Boyaca	Puerto Carreño	Puerto Gaitán	Puerto Libertador	Puerto López	Puerto Rico	Puerto Santander	Puerto Tejada	Purificación	Quibdó	Ráquira	Repelón	Rioblanco	Ríohacha	Rionegro	Riosucio	Sabana de Torres	Sabanalarga	Sahagún	Samaná	Samaniego	San Agustín	San Alberto	San Andrés Sotavento	San Andrés	San Antonio	San Gil	San José del Guaviare	San Juan Nepomuceno	San Juan del Cesar	San Luis	San Marcos	San Onofre	San Vicente de Chucurí	San Vicente del Caguán	Santa Bárbara	Santa Marta	Santa Rosa del Sur	Santa Fe de Antioquia	Santander de Quilichao	Saravena	Sardinata	Segovia	Sevilla	Sibundoy	Sincelejo	Soatá	Sogamoso	Sonson	Suesca	Tame	Tarazá	Tauramena	Tello	Tibú	Tierralta	Timaná	Tiquisio	Tocaima	Toledo	Toribio	Trinidad	Tuluá	Tumaco	Tunja	Tuquerres	Turbo	Ubaté	Uribia	Urrao	Valencia	Valledupar	Venadillo	Ventaquemada	Villa de Leyva	Villanueva_Casanare	Villanueva_Guajira	Villavicencio	Villeta	Vistahermosa	Yacopí	Yarumal	Yolombó	Yopal	Zarzal	Zipaquirá
#TOTAL_WORDS#						36437	377893	420183	20995	98216	21343	170333	15201	13517	96791	379651	26991	386514	14351	7828812	10475	30183	2389928	1051900	241966	4527393	18255373	32799	155188	35173036	546339	108954	10798639	2754151	1462903	14143550	190395	44041	350674	51448	6445	8819169	341461	1127403	61120	57341	77599	310334	17552	52603	1584110	693872	12662	674191	518395	135662	11449533	155017	73273	476748	19403	93733	1193888	18953	86772	14128	91983	49677	430899	8069	53866	15717	302647	540882	6676313	739265	227187	290088	699370	44747	279728	246027	1590375	223780	38975	279647	240532	88297	12392870	220750	94659	11264915	13095	244860	388915	40590	991275	351855	185554	12581	144094	73665	1547907	214376	139001	83356	66780	212781	556791	4052664	292526	466137	19670	92229	92638	6650699	62998	236839	16835453	1019512	7604	145928	420367	187838	172328	6435110	438841	15350	15798	3285300	67811	2133243	17073	211657	1345909	26054	1920399	445076	1329495	30879	34901	50518	8435592	35598	7268	269381	365647	380413	22306	123438	227216	55476	2088230	13837	40869	34936	82288	11607	42770	43778	62990	8962	67227	485667	101701	1567367	263713	28806	10343	2382099	7123007	123841	46601	534402	387288	21735	13290	381057	29887	534045	587296	11642	1228158	128012	49670	15793	22728	36346	26996	122068	23689	105436	7100708	15011	110053	195084	45633	13604	20882	449515	1279011	4095449	34243	956028	35650	1737825	29215	16060	41044	129919	30376	60015	79480	6489	131969	446560	207300	8388	2548538	79181	2774834	22025	84277	167851	49438	18333	59431	7481579	31089	188146	1278354	38940	376732	4208021	323566	6678	14270	48410	21982	905813	534321	2844050
#TWEETS#						3798	36674	41741	2161	9563	2231	15201	1541	1209	9828	33063	2814	34929	1302	836770	884	2847	271659	103047	23989	448977	1915978	3066	16403	3060945	51986	10256	1001817	275894	151488	1271290	18651	4268	36492	4358	544	817479	30702	108552	6400	5178	7177	29488	1666	4858	153898	69630	1208	73304	47646	14164	1027741	15640	6606	44406	1901	9239	118498	1705	7768	1336	9235	4733	41434	725	5264	1437	32342	49528	615491	70517	23031	28183	67961	4221	29034	26880	163977	24018	3846	27022	23828	9835	1191017	20410	9646	1201255	1198	25695	37857	3624	91542	32320	17571	1136	13725	6345	161379	23525	14146	7693	6442	19632	54458	390592	27791	43520	1935	9867	8742	680035	6087	23564	1534827	102296	648	14982	40995	19029	15788	611965	43512	1587	1554	320638	6253	220970	1595	23371	142424	2502	192099	47278	121557	2742	3317	5091	884092	3522	636	28144	35192	37439	2234	11796	22477	5681	205299	1377	3743	3175	7808	1034	3988	3729	6682	913	5832	44788	10940	162229	25193	2888	1035	223025	633466	11624	4802	52561	38143	2114	1267	37127	2951	50151	54132	1244	121530	12494	4826	1556	2299	3446	2846	12441	2172	10485	685928	1386	10999	18634	4329	1307	1880	42400	119376	397457	3443	94198	3489	190988	2641	1605	3940	13126	2667	5805	7818	565	13849	47966	19965	808	255931	7304	256913	2153	7536	15943	4535	1730	5773	660127	3340	17939	118543	3903	36464	375201	31872	599	1447	5093	2212	79805	50522	307080
#VOCABULARY_SIZE#						6190	30211	30045	5015	12839	4566	19315	3882	3667	13251	33808	5020	31818	3845	166529	2954	6321	88189	58262	23004	125706	320466	6517	17150	435844	33773	13868	209362	101724	50601	257065	19706	8324	28883	9495	2094	208590	30704	56776	9754	10099	11436	26639	4291	8836	68656	41485	3499	40603	38778	16030	240378	18255	11029	36083	4388	13459	55567	4485	12429	3815	12705	7952	33403	2605	9040	3942	24744	38960	168243	42163	20989	24993	45011	8321	24433	21032	68441	22262	7497	26321	10060	11605	254828	22507	13141	212592	3550	23310	30741	7881	57085	31407	20540	3497	16633	11216	65086	18763	15289	9480	10334	22706	38728	121999	24690	34902	4530	11847	12078	151416	10022	21272	297780	54446	2423	17018	33261	19748	19769	157643	30828	3703	4023	103449	10288	74398	4349	20300	39894	5720	72978	31499	64646	6249	6542	8828	176380	7269	1980	23782	29343	29041	5154	15614	22056	9339	83315	3384	8122	6922	12425	3246	7946	8156	9896	2571	11133	37018	13197	71902	23753	6300	3023	89652	182138	10931	8140	37301	29653	5039	3673	30267	6149	38243	40050	3012	45157	15536	8347	3369	4978	6996	5428	14789	5489	14410	167174	3772	14309	20774	8201	3580	4817	33590	63179	122719	6744	49803	7206	67736	6001	4189	7939	15318	6419	9642	11988	2078	12528	31492	21525	2620	95794	12289	84776	5179	12669	18321	8174	4349	9603	179320	6068	19483	62064	7407	28284	130388	28762	2239	3473	8582	5047	54391	33212	77838
#USERS#						505	2867	2936	584	1085	920	1896	556	289	2289	3409	1282	2663	289	32700	217	669	11827	8503	3162	21231	58346	573	1846	160909	3062	1617	36534	15321	7086	53492	1873	1086	5798	823	144	47314	2728	6015	733	931	1116	2090	535	674	7318	5616	312	4895	4919	1762	43775	3843	1050	5898	658	2624	7193	380	799	450	1475	629	5825	223	897	421	2975	3560	30475	2898	2424	2258	8314	1002	1743	1946	16188	2029	741	5891	866	1112	68278	2064	2301	44867	254	3086	2928	614	9656	5203	2566	272	1171	1101	13594	1460	1692	1089	1174	1958	3978	16514	3275	3023	375	2875	1218	24299	1020	2413	71463	15244	162	1128	2808	2701	1378	16395	3003	434	542	12017	662	6674	339	2025	5608	720	10219	2657	8057	504	631	1033	31705	1092	94	1673	2714	2536	566	1314	2368	899	8745	401	727	857	2338	309	1035	629	1251	177	769	4900	1517	3848	6783	648	302	9560	44795	1496	898	2863	1931	466	406	2849	745	3532	8828	249	5896	1142	762	627	958	611	926	1422	420	2651	30962	287	3473	1766	618	329	436	3702	7539	16604	678	7267	718	12019	571	466	695	2015	509	735	1523	157	2405	2735	1805	247	13823	1213	17733	593	1015	3165	792	348	732	22711	869	4484	13587	943	1863	27088	6729	204	260	807	743	6774	2793	15825
